t,Yar,Yar+,Yar*,Ye-,Nar+,Nar*,Te,ydot0,ydot1,ydot2,term4,qu,hu
0.0094290000,0.9974215807,0.0025783317,0.0000000522,0.0000000354,413899618881417664.0000000000,8372521222620.2099609375,24194.3395892751,-27.1014503416,-0.0000163370,-116.5345486413,42.3846716797,4,0.0000005186
0.0094300000,0.9974499776,0.0025499353,0.0000000521,0.0000000350,409352732282645120.0000000000,8370038873892.9853515625,23627.9674065157,-27.6541208948,-0.0000163317,-104.5877443286,33.8183597956,4,0.0000005186
0.0094310000,0.9974788230,0.0025210903,0.0000000521,0.0000000346,404733757098112256.0000000000,8367561011812.1953125000,23135.5028729340,-27.9108253321,-0.0000163264,-95.2950338533,27.5059345831,4,0.0000005186
0.0094320000,0.9975078121,0.0024921016,0.0000000521,0.0000000342,400091504031811968.0000000000,8365085089238.4482421875,22696.6704330043,-27.9782148334,-0.0000163211,-87.7944837182,22.6858369652,4,0.0000005186
0.0094330000,0.9975553147,0.0024445997,0.0000000521,0.0000000336,392483966964297600.0000000000,8361024858185.9150390625,22066.2135149684,-27.8284837757,-0.0000163124,-78.1605117118,16.9407998433,4,0.0000017012
0.0094340000,0.9976023935,0.0023975215,0.0000000520,0.0000000329,384943578438542784.0000000000,8356963084091.5751953125,21518.6923148406,-27.4837182017,-0.0000163038,-70.7564074744,12.9414283511,4,0.0000017012
0.0094350000,0.9976023935,0.0023975215,0.0000000520,0.0000000329,384943578438542784.0000000000,8356963084091.5751953125,21518.6923148406,-27.4837182017,-0.0000163038,-70.7564074744,12.9414283511,4,0.0000017012
0.0094360000,0.9976301370,0.0023697784,0.0000000520,0.0000000325,380499708313533120.0000000000,8354539481110.8183593750,21221.9316167288,-27.2220142029,-0.0000162986,-67.0766408507,11.1116349224,4,0.0000010144
0.0094370000,0.9976576033,0.0023423125,0.0000000520,0.0000000322,376100000037027200.0000000000,8352114277473.5302734375,20943.8317388995,-26.9323070880,-0.0000162934,-63.8202222565,9.5904477717,4,0.0000010144
0.0094380000,0.9976847636,0.0023151526,0.0000000520,0.0000000318,371749065195979328.0000000000,8349687235370.3984375000,20681.1812915016,-26.6226117078,-0.0000162882,-60.9052498121,8.3121822344,4,0.0000010144
0.0094390000,0.9977116035,0.0022883131,0.0000000520,0.0000000314,367449215698522880.0000000000,8347258236839.8583984375,20432.5589250710,-26.2987262341,-0.0000162830,-58.2785849262,7.2325072943,4,0.0000010144
0.0094400000,0.9977196581,0.0022802586,0.0000000520,0.0000000313,366158809056257216.0000000000,8346523192161.0449218750,20362.8618255919,-26.1989889889,-0.0000162815,2942.3442607950,6.9501739948,4,0.0000000003
0.0094410000,0.9976838780,0.0023160382,0.0000000520,0.0000000318,371890934452822528.0000000000,8343597644859.9619140625,39826.3323534572,158.1068668118,-0.0000162764,1575.5591376940,1283.6046891434,3,0.0000000645
0.0094420000,0.9974420883,0.0025578246,0.0000000519,0.0000000351,410616010830453888.0000000000,8338985569800.5283203125,43156.0885584185,286.0841180085,-0.0000162713,-2331.3464590323,2156.0035131995,4,0.0000000006
0.0094430000,0.9973258824,0.0026740289,0.0000000519,0.0000000367,429220923463720512.0000000000,8335185577248.2412109375,32866.6035361554,31.0719841330,-0.0000162657,-589.2894088085,467.4796096887,5,0.0000001266
0.0094440000,0.9973157633,0.0026841480,0.0000000519,0.0000000369,430840830656985472.0000000000,8332225813890.7587890625,29463.4642738064,-5.0121230869,-0.0000162601,-322.7973283117,219.0277118470,5,0.0000002344
0.0094450000,0.9973262297,0.0026736817,0.0000000519,0.0000000367,429165341277376512.0000000000,8329866533682.9687500000,27794.4732776057,-15.8362960255,-0.0000162554,-234.9579303897,140.2570262187,5,0.0000002344
0.0094460000,0.9973438778,0.0026560339,0.0000000519,0.0000000365,426340110328445312.0000000000,8327567568591.4453125000,26610.3356912358,-21.1984342316,-0.0000162506,-186.5983863977,98.4755865778,5,0.0000002344
0.0094470000,0.9973707942,0.0026291179,0.0000000519,0.0000000361,422030944294816704.0000000000,8324751403960.2968750000,25504.0165441172,-24.6786089342,-0.0000162447,-150.3038815774,68.4629108724,4,0.0000002281
0.0094480000,0.9973940440,0.0026058684,0.0000000518,0.0000000358,418308595245595136.0000000000,8322565638238.2734375000,24817.0910466593,-26.1691194201,-0.0000162400,-131.4922452872,53.6341607924,4,0.0000002281
0.0094490000,0.9974269080,0.0025730048,0.0000000518,0.0000000353,413046686783728576.0000000000,8319639371407.9912109375,24051.4495458082,-27.2825556231,-0.0000162338,-113.4460859223,40.1048986430,3,0.0000005808
0.0094500000,0.9974592949,0.0025406184,0.0000000518,0.0000000349,407860839735666752.0000000000,8316847698634.2197265625,23438.9729819990,-27.7904346813,-0.0000162278,-100.9578942003,31.2927476050,4,0.0000005938
0.0094510000,0.9974758462,0.0025240673,0.0000000518,0.0000000347,405210489613292800.0000000000,8315438201835.5263671875,23162.7034827237,-27.9159785654,-0.0000162248,-95.8320282920,27.8428865631,4,0.0000005938
0.0094520000,0.9975090564,0.0024908577,0.0000000518,0.0000000342,399892300300276160.0000000000,8312620823569.8232421875,22660.8161078923,-27.9915753901,-0.0000162188,-87.2562408561,22.3344838042,4,0.0000005938
0.0094530000,0.9975510737,0.0024488410,0.0000000518,0.0000000336,393163250573200832.0000000000,8309054831414.9531250000,22103.8303928577,-27.8588599345,-0.0000162111,-78.7393068470,17.2561060684,5,0.0000009098
0.0094540000,0.9975763535,0.0024235614,0.0000000517,0.0000000333,389114415824901120.0000000000,8306896635900.2617187500,21799.8524053163,-27.6977841149,-0.0000162065,-74.4909403294,14.8960851599,5,0.0000009098
0.0094550000,0.9976014629,0.0023984525,0.0000000517,0.0000000329,385092699160640384.0000000000,8304737593019.7783203125,21515.8263843484,-27.4950976220,-0.0000162019,-70.7549521186,12.9290551626,5,0.0000009098
0.0094560000,0.9976263702,0.0023735455,0.0000000517,0.0000000326,381103130997304192.0000000000,8302577443712.4121093750,21248.8998311714,-27.2614156097,-0.0000161973,-67.4355830715,11.2744077305,5,0.0000009098
0.0094570000,0.9976762736,0.0023236428,0.0000000517,0.0000000319,373109185086377984.0000000000,8298185428278.5195312500,20751.7823162132,-26.7215185395,-0.0000161879,-61.7026358036,8.6453534583,5,0.0000018482
0.0094580000,0.9976762736,0.0023236428,0.0000000517,0.0000000319,373109185086377984.0000000000,8298185428278.5195312500,20751.7823162132,-26.7215185395,-0.0000161879,-61.7026358036,8.6453534583,5,0.0000018482
0.0094590000,0.9977008358,0.0022990809,0.0000000517,0.0000000316,369174317665608896.0000000000,8295987075543.0419921875,20521.6690012087,-26.4298805888,-0.0000161832,-59.2321169087,7.6089218760,5,0.0000004621
0.0094600000,0.9977185038,0.0022814132,0.0000000517,0.0000000313,366343783224327872.0000000000,8294389113318.5195312500,20363.0630800921,-26.2122803626,-0.0000161798,2942.3136085295,6.9544007373,5,0.0000000002
0.0094610000,0.9976772575,0.0023226590,0.0000000516,0.0000000319,372951581923992896.0000000000,8291347737645.6933593750,40150.6852470349,167.2708912791,-0.0000161745,1511.9132159094,1345.1194570592,4,0.0000000853
0.0094620000,0.9974412164,0.0025586969,0.0000000516,0.0000000351,410755682924113728.0000000000,8286902210374.0996093750,43155.1257703553,286.1442490390,-0.0000161697,-2331.8883194726,2156.4914153735,4,0.0000000005
0.0094630000,0.9973275956,0.0026723161,0.0000000516,0.0000000367,428946725506040832.0000000000,8283343746199.9033203125,33214.9031660590,35.9686741547,-0.0000161646,-624.3150009262,500.6419594310,4,0.0000000797
0.0094640000,0.9973143646,0.0026855469,0.0000000516,0.0000000369,431064776157796864.0000000000,8280578533789.9052734375,29809.4506271578,-2.2448493916,-0.0000161594,-344.3382417313,238.6790011143,5,0.0000001463
0.0094650000,0.9973245180,0.0026753937,0.0000000516,0.0000000367,429439407264799872.0000000000,8277978516253.8466796875,27875.2440990180,-15.4088207262,-0.0000161541,-238.7295729395,143.5542602403,5,0.0000001946
0.0094660000,0.9973425914,0.0026573205,0.0000000516,0.0000000365,426546092493908288.0000000000,8275604696068.1435546875,26628.6713450435,-21.1362697615,-0.0000161492,-187.3339279768,99.0771684109,5,0.0000001946
0.0094670000,0.9973648145,0.0026350978,0.0000000515,0.0000000362,422988325997529344.0000000000,8273265799832.8154296875,25683.2367411211,-24.2154492996,-0.0000161443,-155.7051406503,72.8108020139,5,0.0000001946
0.0094680000,0.9973914161,0.0026084965,0.0000000515,0.0000000358,418729379207425344.0000000000,8270756496858.9228515625,24868.1053728712,-26.0820442436,-0.0000161390,-132.8360278180,54.6586328619,5,0.0000002633
0.0094690000,0.9974237693,0.0025761438,0.0000000515,0.0000000354,413549302004403136.0000000000,8267883496848.7236328125,24100.5766081771,-27.2358497797,-0.0000161328,-114.5541952391,40.8980605665,4,0.0000004745
0.0094700000,0.9974498495,0.0025500640,0.0000000515,0.0000000350,409373351726323712.0000000000,8265641429678.0917968750,23591.8103036928,-27.7028276205,-0.0000161280,-103.9581679960,33.3477854989,4,0.0000004745
0.0094710000,0.9974908539,0.0025090602,0.0000000515,0.0000000345,402807299034211072.0000000000,8262175326380.2236328125,22917.4882054895,-27.9846686704,-0.0000161206,-91.5534593671,25.0408689191,4,0.0000007348
0.0094720000,0.9975114462,0.0024884682,0.0000000515,0.0000000342,399509639744603200.0000000000,8260443567543.8603515625,22619.2815021164,-27.9955390607,-0.0000161169,-86.6055620630,21.9246494738,4,0.0000007348
0.0094730000,0.9975320131,0.0024679015,0.0000000514,0.0000000339,396215903035331776.0000000000,8258711966420.2304687500,22340.9438493295,-27.9475627473,-0.0000161132,-82.2608293863,19.2972240334,4,0.0000007348
0.0094740000,0.9975964895,0.0024034261,0.0000000514,0.0000000330,385889334839364160.0000000000,8253237168230.7080078125,21564.3725955641,-27.5398273786,-0.0000161015,-71.3954503009,13.2529176075,4,0.0000015876
0.0094750000,0.9975964895,0.0024034261,0.0000000514,0.0000000330,385889334839364160.0000000000,8253237168230.7080078125,21564.3725955641,-27.5398273786,-0.0000161015,-71.3954503009,13.2529176075,4,0.0000015876
0.0094760000,0.9976227227,0.0023771933,0.0000000514,0.0000000326,381687439986880576.0000000000,8250980178030.3378906250,21280.8670398118,-27.2983947277,-0.0000160967,-67.8408161063,11.4660032891,4,0.0000009567
0.0094770000,0.9976487204,0.0023511959,0.0000000514,0.0000000323,377523036677903040.0000000000,8248721873353.4951171875,21015.3307059288,-27.0301382986,-0.0000160918,-64.6868933569,9.9716343742,4,0.0000009567
0.0094780000,0.9976744340,0.0023254827,0.0000000514,0.0000000319,373403935783509312.0000000000,8246461854622.6562500000,20763.0826275827,-26.7427511958,-0.0000160870,-61.8443102147,8.7014870836,4,0.0000009567
0.0094790000,0.9976998777,0.0023000394,0.0000000513,0.0000000316,369327871667267392.0000000000,8244200240086.8769531250,20524.4339341378,-26.4410974840,-0.0000160822,-59.2781267611,7.6229131996,4,0.0000009567
0.0094800000,0.9977178662,0.0022820511,0.0000000513,0.0000000313,366445982141999104.0000000000,8242584495628.3046875000,20364.8695470794,-26.2198123927,-0.0000160788,2942.2841682699,6.9629047266,4,0.0000000003
0.0094810000,0.9976777444,0.0023221724,0.0000000513,0.0000000319,372873636704874240.0000000000,8239588367196.7880859375,40088.8683124580,165.5563080897,-0.0000160736,1523.7038847976,1333.6886447364,4,0.0000000949
0.0094820000,0.9974406086,0.0025593050,0.0000000513,0.0000000351,410853059700658368.0000000000,8235144676509.6630859375,43155.5356452467,286.2272252995,-0.0000160687,-2332.5440623753,2157.1029468958,4,0.0000000002
0.0094830000,0.9973254018,0.0026745102,0.0000000513,0.0000000367,429297973699628992.0000000000,8231477379977.5634765625,33002.1015732064,32.9621246432,-0.0000160634,-602.9854718399,480.3990963126,4,0.0000000972
0.0094840000,0.9973137006,0.0026862112,0.0000000513,0.0000000369,431171125727167744.0000000000,8228901384126.1435546875,29848.8777712379,-1.9177724027,-0.0000160585,-346.9373909963,241.0420927199,4,0.0000001895
0.0094850000,0.9973252066,0.0026747054,0.0000000512,0.0000000367,429329219300124288.0000000000,8226066072725.2099609375,27747.8055832349,-16.0914819557,-0.0000160528,-232.9801435124,138.4816384891,4,0.0000001895
0.0094860000,0.9973435340,0.0026563783,0.0000000512,0.0000000365,426395246946971392.0000000000,8223734181053.0253906250,26543.9926888428,-21.4603705778,-0.0000160480,-184.3075902266,96.5030370823,5,0.0000003517
0.0094870000,0.9973679559,0.0026319567,0.0000000512,0.0000000361,422485446188667968.0000000000,8221217088376.5712890625,25545.1315324884,-24.5889159172,-0.0000160427,-151.6082354226,69.4803944463,5,0.0000003517
0.0094880000,0.9973949233,0.0026049897,0.0000000512,0.0000000358,418167911661509312.0000000000,8218721636717.4384765625,24755.5212718895,-26.2943462857,-0.0000160374,-130.0058802125,52.4638506235,5,0.0000003517
0.0094890000,0.9974232230,0.0025766904,0.0000000512,0.0000000354,413636818122764544.0000000000,8216237866926.1562500000,24099.4369209029,-27.2435149315,-0.0000160321,-114.5558240118,40.8892722661,5,0.0000003517
0.0094900000,0.9974522471,0.0025476668,0.0000000512,0.0000000350,408989491395247296.0000000000,8213760788272.9667968750,23537.5679676349,-27.7461324999,-0.0000160268,-102.9190013952,32.6185302565,5,0.0000003517
0.0094910000,0.9974770145,0.0025228997,0.0000000512,0.0000000346,405023519610402304.0000000000,8211677207655.7001953125,23120.7799839368,-27.9457719683,-0.0000160223,-95.1347668123,27.3617660633,5,0.0000005371
0.0094920000,0.9975071101,0.0024928045,0.0000000511,0.0000000342,400204079757479680.0000000000,8209160945337.7685546875,22670.5639179170,-28.0060990050,-0.0000160169,-87.4585074097,22.4439471998,5,0.0000005371
0.0094930000,0.9975371393,0.0024627758,0.0000000511,0.0000000338,395395001355534016.0000000000,8206644917030.7187500000,22262.5369934457,-27.9345850778,-0.0000160115,-81.1120906698,18.6103941315,5,0.0000005371
0.0094940000,0.9975670789,0.0024328365,0.0000000511,0.0000000334,390599964764353664.0000000000,8204128934977.0332031250,21893.3208369253,-27.7687764484,-0.0000160061,-75.8102264049,15.6012078748,5,0.0000005371
0.0094950000,0.9975902837,0.0024096321,0.0000000511,0.0000000331,386883370669391744.0000000000,8202164614315.1250000000,21625.1439757976,-27.5942899424,-0.0000160019,-72.2075154981,13.6676377448,4,0.0000008384
0.0094960000,0.9976133427,0.0023865734,0.0000000511,0.0000000328,383189951503447040.0000000000,8200199575981.9150390625,21373.3730395918,-27.3898469248,-0.0000159977,-68.9974842606,12.0298268999,4,0.0000008384
0.0094970000,0.9976588852,0.0023410316,0.0000000510,0.0000000321,375894794966697472.0000000000,8196266218579.1269531250,20908.0036780952,-26.9191539425,-0.0000159893,-63.4775330416,9.4167121941,4,0.0000008384
0.0094980000,0.9976813418,0.0023185754,0.0000000510,0.0000000318,372297387717768768.0000000000,8194297680773.3134765625,20691.4742409480,-26.6622525856,-0.0000159851,-61.0782686480,8.3679084179,4,0.0000008384
0.0094990000,0.9977162830,0.0022836347,0.0000000510,0.0000000314,366699687677536832.0000000000,8191193070691.7402343750,20369.2419078706,-26.2384950607,-0.0000159785,-57.6881428499,6.9836439672,4,0.0000013211
0.0095000000,0.9977172920,0.0022826257,0.0000000510,0.0000000313,366538037002566016.0000000000,8191103052675.3281250000,20370.4768860750,-26.2270343255,-0.0000159783,2942.2282455777,6.9850853065,4,0.0000000009
0.0095010000,0.9976805374,0.0023193798,0.0000000510,0.0000000319,372426258912243456.0000000000,8188206778275.5117187500,39883.9015468606,159.8598491507,-0.0000159733,1563.0708750260,1295.5838973876,3,0.0000000635
0.0095020000,0.9974401204,0.0025597934,0.0000000510,0.0000000352,410931267822501248.0000000000,8183711058199.6533203125,43147.9521869493,285.9933105964,-0.0000159683,-2331.0356985154,2155.6073496276,4,0.0000000007
0.0095030000,0.9973262469,0.0026736654,0.0000000510,0.0000000367,429162736244625792.0000000000,8180175064644.0712890625,33178.2006061577,35.4564906251,-0.0000159632,-620.8194148823,497.2890321847,4,0.0000000964
0.0095040000,0.9973134514,0.0026864608,0.0000000509,0.0000000369,431211074441178944.0000000000,8177325025779.5029296875,29680.7413131208,-3.2984361841,-0.0000159579,-336.3578977235,231.3469651082,4,0.0000001645
0.0095050000,0.9973238978,0.0026760145,0.0000000509,0.0000000367,429538793945692928.0000000000,8174815852946.5302734375,27821.0584470567,-15.7070768915,-0.0000159528,-236.3484089590,141.4286557968,5,0.0000002252
0.0095060000,0.9973406862,0.0026592264,0.0000000509,0.0000000365,426851200397250112.0000000000,8172646497447.5000000000,26670.3005688908,-20.9854579549,-0.0000159483,-188.9431829613,100.4156774071,5,0.0000002252
0.0095070000,0.9973702520,0.0026296610,0.0000000509,0.0000000361,422117900310742080.0000000000,8169618877522.6953125000,25460.7429346767,-24.8045077320,-0.0000159419,-149.1441562722,67.4947119077,5,0.0000002936
0.0095080000,0.9973927535,0.0026071598,0.0000000509,0.0000000358,418515360463423232.0000000000,8167548514779.2587890625,24801.6137342787,-26.2161349190,-0.0000159376,-131.1925759366,53.3687931725,5,0.0000002936
0.0095090000,0.9974243533,0.0025755604,0.0000000509,0.0000000354,413455893101157888.0000000000,8164794410473.1103515625,24069.9772974920,-27.2797144144,-0.0000159317,-113.9230111412,40.4239358306,5,0.0000004419
0.0095100000,0.9974486517,0.0025512625,0.0000000508,0.0000000350,409565251115818240.0000000000,8162732456552.8271484375,23597.1978907118,-27.7088644757,-0.0000159273,-104.1012541834,33.4334118077,5,0.0000004419
0.0095110000,0.9974732376,0.0025266769,0.0000000508,0.0000000347,405628372008756288.0000000000,8160673368949.8134765625,23175.7427915937,-27.9313649136,-0.0000159229,-96.1357033148,28.0186163575,5,0.0000004419
